id,title,classification,century,culture,image_path
288745,Unguentarium (perfume bottle),Vessels,3rd-4th century CE,Roman,images/Roman/Vessels/288745.jpg
287834,Stamped Amphora Handle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/287834.jpg
289939,TERRA COTTA LAMP OR VASE COVER,Vessels,,Roman,images/Roman/Vessels/289939.jpg
188351,Footed Redware Bowl,Vessels,1st century CE,Roman,images/Roman/Vessels/188351.jpg
291890,Arretine Ware Funnel-shaped Vessel with Off-set Rim,Vessels,1st century BCE-1st century CE,Roman,images/Roman/Vessels/291890.jpg
287449,Stamped Amphora Handle,Vessels,2nd century CE,Roman,images/Roman/Vessels/287449.jpg
148058,Unguentarium (cosmetic bottle),Vessels,1st-2nd century CE,Roman,images/Roman/Vessels/148058.jpg
291669,Double Unguentarium (cosmetic bottle),Vessels,4th-5th century CE,Roman,images/Roman/Vessels/291669.jpg
292879,Candlestick Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/292879.jpg
288766,Glass Bottle,Vessels,3rd-4th century CE,Roman,images/Roman/Vessels/288766.jpg
287855,Stamped Amphora Handle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/287855.jpg
289986,TERRA COTTA LAMP OR VASE COVER K VARNISH,Vessels,,Roman,images/Roman/Vessels/289986.jpg
188353,Footed Redware Bowl,Vessels,1st century CE,Roman,images/Roman/Vessels/188353.jpg
291916,Arretine Ware Two Ring-handled Vessel with Flower Buds and Sprays,Vessels,1st century BCE-1st century CE,Roman,images/Roman/Vessels/291916.jpg
287808,Stamped Amphora Handle,Vessels,2nd century CE,Roman,images/Roman/Vessels/287808.jpg
191063,Pyxis with Putti in Relief,Vessels,1st-2nd century CE,Roman,images/Roman/Vessels/191063.jpg
292942,Candlestick Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/292942.jpg
288767,Glass Bottle,Vessels,3rd-4th century CE,Roman,images/Roman/Vessels/288767.jpg
287864,Stamped Amphora Handle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/287864.jpg
289987,TERRA COTTA LAMP OR VASE COVER,Vessels,,Roman,images/Roman/Vessels/289987.jpg
191778,Chalice with Pinecone Pattern,Vessels,1st century CE,Roman,images/Roman/Vessels/191778.jpg
292687,Ribbed Bowl,Vessels,1st century BCE-1st century CE,Roman,images/Roman/Vessels/292687.jpg
287830,Stamped Amphora Handle,Vessels,2nd century CE,Roman,images/Roman/Vessels/287830.jpg
191413,Pyxis,Vessels,1st-2nd century CE,Roman,images/Roman/Vessels/191413.jpg
292956,Candlestick Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/292956.jpg
292425,Jar,Vessels,3rd-4th century CE,Roman,images/Roman/Vessels/292425.jpg
288720,Collapsed Bottle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/288720.jpg
289988,FRAGMENT OF A BOWL,Vessels,,Roman,images/Roman/Vessels/289988.jpg
304101,Lid of an Inkwell,Vessels,1st century CE,Roman,images/Roman/Vessels/304101.jpg
290012,Fragment of an Arretine bowl,Vessels,,Roman,images/Roman/Vessels/290012.jpg
219704,"Beaker (""Sports Cup"")",Vessels,1st century CE,Roman,images/Roman/Vessels/219704.jpg
287833,Stamped Amphora Handle,Vessels,2nd century CE,Roman,images/Roman/Vessels/287833.jpg
292808,Beaker,Vessels,1st-2nd century CE,Roman,images/Roman/Vessels/292808.jpg
293145,Candlestick Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/293145.jpg
293171,Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/293171.jpg
289134,Bottle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/289134.jpg
290050,PLATE,Vessels,,Roman,images/Roman/Vessels/290050.jpg
287012,Campanian Red Ware Pitcher,Vessels,1st century CE,Roman,images/Roman/Vessels/287012.jpg
287852,Stamped Amphora Handle,Vessels,2nd century CE,Roman,images/Roman/Vessels/287852.jpg
292880,Unguentarium (cosmetic bottle),Vessels,1st-2nd century CE,Roman,images/Roman/Vessels/292880.jpg
293208,Candlestick Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/293208.jpg
290221,Bottle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/290221.jpg
290065,MINIATURE BOWL.,Vessels,,Roman,images/Roman/Vessels/290065.jpg
287013,Unguentarium,Vessels,1st century CE,Roman,images/Roman/Vessels/287013.jpg
287854,Stamped Amphora Handle,Vessels,2nd century CE,Roman,images/Roman/Vessels/287854.jpg
292892,Unguentarium (cosmetic bottle),Vessels,1st-2nd century CE,Roman,images/Roman/Vessels/292892.jpg
293244,Candlestick Unguentarium (cosmetic bottle),Vessels,1st-3rd century CE,Roman,images/Roman/Vessels/293244.jpg
290797,Stamped Amphora Handle,Vessels,2nd-3rd century CE,Roman,images/Roman/Vessels/290797.jpg
290066,MINIATURE PLATE.,Vessels,,Roman,images/Roman/Vessels/290066.jpg
289786,Arretine Ware Bowl with Relief Design on Rim,Vessels,1st century CE,Roman,images/Roman/Vessels/289786.jpg
57678,Knife Handle in the Shape of the Foreparts of a Dog,Weapons and Ammunitions,2nd century CE,Roman,images/Roman/Weapons and Ammunitions/57678.jpg
286877,Lead Sling Bullet,Weapons and Ammunitions,,Roman,images/Roman/Weapons and Ammunitions/286877.jpg
216711,Sword Blade,Weapons and Ammunitions,3rd-7th century,Roman,images/Roman/Weapons and Ammunitions/216711.jpg
289668,Temple Relief of Queen Arsinoe II,Architecture Elements,3rd century BCE,Egyptian,images/Egyptian/Architecture Elements/289668.jpg
184430,Ten-Milliemes Coin of Husayn Kamil of Egypt,Coins,20th century,Egyptian,images/Egyptian/Coins/184430.jpg
167757,Painted Panel from Wooden Sarcophagus,Paintings,2nd century CE,Egyptian,images/Egyptian/Paintings/167757.jpg
219609,Portrait of a woman,Paintings,2nd century CE,Egyptian,images/Egyptian/Paintings/219609.jpg
291707,Portrait of a woman,Paintings,2nd-3rd century CE,Egyptian,images/Egyptian/Paintings/291707.jpg
291901,Painting on cloth,Paintings,,Egyptian,images/Egyptian/Paintings/291901.jpg
292324,Portrait of a man,Paintings,3rd century CE,Egyptian,images/Egyptian/Paintings/292324.jpg
72349,Selket,Sculpture,1st millennium BCE-1st millenium CE,Egyptian,images/Egyptian/Sculpture/72349.jpg
92353,Lid for a canopic jar in the shape of a human head,Sculpture,4th century BCE-4th century CE,Egyptian,images/Egyptian/Sculpture/92353.jpg
117323,Egitto-Phoenician Ivory Head of a Duck,Sculpture,,Egyptian,images/Egyptian/Sculpture/117323.jpg
117373,Hellenistic Alabaster Head,Sculpture,3rd-2nd century BCE,Egyptian,images/Egyptian/Sculpture/117373.jpg
146549,Male Head,Sculpture,3rd-2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/146549.jpg
147188,Apis Bull,Sculpture,Unidentified century,Egyptian,images/Egyptian/Sculpture/147188.jpg
148027,Baboon,Sculpture,7th-4th century BCE,Egyptian,images/Egyptian/Sculpture/148027.jpg
165243,Ushabti,Sculpture,4th-1st millennium BCE,Egyptian,images/Egyptian/Sculpture/165243.jpg
165244,Head of Horus,Sculpture,8th-1st century BCE,Egyptian,images/Egyptian/Sculpture/165244.jpg
165246,Head of a Pharaoh,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/165246.jpg
168142,Apis Bull,Sculpture,6th-3rd century BCE,Egyptian,images/Egyptian/Sculpture/168142.jpg
168932,Seated Cat,Sculpture,8th-4th century BCE,Egyptian,images/Egyptian/Sculpture/168932.jpg
169508,Harpokrates,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/169508.jpg
182300,Osiris,Sculpture,6th-4th century BCE,Egyptian,images/Egyptian/Sculpture/182300.jpg
190469,Ushabti belonging to an unknown ancient Egyptian person,Sculpture,8th-7th century BCE,Egyptian,images/Egyptian/Sculpture/190469.jpg
292798,Ushabti belonging to Nesypernub,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292798.jpg
292828,Ushabti belonging to Isis (?),Sculpture,13th-12th century BCE,Egyptian,images/Egyptian/Sculpture/292828.jpg
292838,Ushabti belonging to an unknown ancient Egyptian person,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/292838.jpg
301889,Inlay Representing the Upper Torso of a Female Figure,Sculpture,1st millennium BCE,Egyptian,images/Egyptian/Sculpture/301889.jpg
303779,"Relief fragments from the tomb of the official Ptahshepses, nicknamed Impy",Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/303779.jpg
303849,Water Spout in the form of the head of a Black African,Sculpture,1st century BCE-1st century CE,Egyptian,images/Egyptian/Sculpture/303849.jpg
304042,Harpokrates (Horus the Child),Sculpture,8th-6th century BCE,Egyptian,images/Egyptian/Sculpture/304042.jpg
367944,Ushabti of Nesbanebdjed,Sculpture,4th century BCE,Egyptian,images/Egyptian/Sculpture/367944.jpg
371010,Statuette of a Baboon,Sculpture,13th-11th century BCE,Egyptian,images/Egyptian/Sculpture/371010.jpg
219732,Head of a Man,Sculpture,16th-14th century BCE,Egyptian,images/Egyptian/Sculpture/219732.jpg
219734,Attachment in the Form of a Falcon,Sculpture,7th century BCE,Egyptian,images/Egyptian/Sculpture/219734.jpg
286238,Head of a Priest or Vizier,Sculpture,14th century BCE,Egyptian,images/Egyptian/Sculpture/286238.jpg
287054,Head of Ramses in the Guise of Amun,Sculpture,14th-11th century BCE,Egyptian,images/Egyptian/Sculpture/287054.jpg
287287,Harpocrates,Sculpture,3rd century BCE,Egyptian,images/Egyptian/Sculpture/287287.jpg
287345,Fragmentary portrait of a man,Sculpture,3rd century CE,Egyptian,images/Egyptian/Sculpture/287345.jpg
287870,Relief Fragment Representing Head and Headdress of the God Nefertum,Sculpture,14th-12th century BCE,Egyptian,images/Egyptian/Sculpture/287870.jpg
288152,Male Head in Achaemenid Persian Style,Sculpture,5th century BCE,Egyptian,images/Egyptian/Sculpture/288152.jpg
288847,Head of a Man,Sculpture,2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/288847.jpg
288928,Figurine of Birth Goddess Taweret Holding an Ankh (Sign of Life),Sculpture,9th century,Egyptian,images/Egyptian/Sculpture/288928.jpg
289366,Head of Amun,Sculpture,16th-13th century BCE,Egyptian,images/Egyptian/Sculpture/289366.jpg
289382,Relief Fragment with the Head of an Official,Sculpture,14th-13th century BCE,Egyptian,images/Egyptian/Sculpture/289382.jpg
289388,Large Scarab Fragment,Sculpture,16th-11th century BCE,Egyptian,images/Egyptian/Sculpture/289388.jpg
289563,Ushabti,Sculpture,3rd century BCE-3rd century CE,Egyptian,images/Egyptian/Sculpture/289563.jpg
291255,Head of a woman (sculptor's model),Sculpture,2nd-1st century BCE,Egyptian,images/Egyptian/Sculpture/291255.jpg
291720,Standing Statuette of the God Bes,Sculpture,2nd century CE,Egyptian,images/Egyptian/Sculpture/291720.jpg
292583,"Sculptor's Model, Head of a Lion",Sculpture,3rd-1st century BCE,Egyptian,images/Egyptian/Sculpture/292583.jpg
303607,Harpokrates,Sculpture,3rd-2nd century BCE,Egyptian,images/Egyptian/Sculpture/303607.jpg
229805,Upper Part of the Figure of a Courtier,Sculpture,3rd-2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/229805.jpg
289404,Winged Female,Sculpture,8th-1st century BCE,Egyptian,images/Egyptian/Sculpture/289404.jpg
371008,Horus on the Crocodiles,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/371008.jpg
288283,Head of a Bull,Sculpture,6th-3rd century BCE,Egyptian,images/Egyptian/Sculpture/288283.jpg
289079,Miniature Head,Sculpture,8th-4th century BCE,Egyptian,images/Egyptian/Sculpture/289079.jpg
169893,Small Kneeling Figure,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/169893.jpg
289212,Kapefenhamontu Presenting an Image of Osiris,Sculpture,6th-4th century BCE,Egyptian,images/Egyptian/Sculpture/289212.jpg
190859,Overseer ushabti belonging to an unknown ancient Egyptian person,Sculpture,8th-7th century BCE,Egyptian,images/Egyptian/Sculpture/190859.jpg
292801,Overseer ushabti belonging to Khonsuenrenep,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292801.jpg
287246,Standing Nude Concubine,Sculpture,13th-12th century BCE,Egyptian,images/Egyptian/Sculpture/287246.jpg
292869,Ushabti belonging to an unknown ancient Egyptian person,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/292869.jpg
288383,Fragment of Bas Relief with Human Figures,Sculpture,16th-14th century BCE,Egyptian,images/Egyptian/Sculpture/288383.jpg
291286,One of a Pair of Recumbent Jackals (The God Anubis),Sculpture,7th century BCE,Egyptian,images/Egyptian/Sculpture/291286.jpg
288874,Sunken Relief Fragment of Two Heads Facing Left,Sculpture,14th century BCE,Egyptian,images/Egyptian/Sculpture/288874.jpg
292246,Standing Man,Sculpture,14th-11th century BCE,Egyptian,images/Egyptian/Sculpture/292246.jpg
214506,Sculptor's Model of a Lion,Sculpture,3rd century BCE,Egyptian,images/Egyptian/Sculpture/214506.jpg
291222,Swimming Girl (part of a cosmetic spoon),Sculpture,2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/291222.jpg
148447,Small Standing Male Figure,Sculpture,,Egyptian,images/Egyptian/Sculpture/148447.jpg
291518,Part of a Mask (possibly part of a sculptor's model),Sculpture,3rd-2nd century BCE,Egyptian,images/Egyptian/Sculpture/291518.jpg
292159,Fragment of an Offering Basin,Sculpture,3rd-2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/292159.jpg
288493,Magical Stele,Sculpture,7th-4th century BCE,Egyptian,images/Egyptian/Sculpture/288493.jpg
292802,Ushabti belonging to Nesyamunipet,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292802.jpg
288319,Sunken Relief Fragment,Sculpture,13th-12th century BCE,Egyptian,images/Egyptian/Sculpture/288319.jpg
303839,Horus Falcon Wearing Crown of Upper and Lower Egypt with Uraeus,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/303839.jpg
287630,Relief Fragment with an Ibex Facing Left,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/287630.jpg
291309,Female Figure Carrying a Basket of Figs from the Tomb of Mentu-em-het,Sculpture,7th century BCE,Egyptian,images/Egyptian/Sculpture/291309.jpg
289673,Early Amarna Relief Fragment depicting a bearded Syrian,Sculpture,14th century BCE,Egyptian,images/Egyptian/Sculpture/289673.jpg
291226,Vulture and Basket (Hieroglyphs),Sculpture,2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/291226.jpg
183908,Standing Osiris,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/183908.jpg
288046,Relief fragment from the tomb of Tepemankh,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/288046.jpg
292168,Head of a king or woman,Sculpture,4th century BCE,Egyptian,images/Egyptian/Sculpture/292168.jpg
289350,Blue Dog,Sculpture,14th-12th century BCE,Egyptian,images/Egyptian/Sculpture/289350.jpg
288244,Statuette of a Standing Man,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/288244.jpg
292090,Head of Amenophis IV (Akhenaten),Sculpture,2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/292090.jpg
292659,Votive or Amulet in the form of a Crocodile,Sculpture,8th-1st century BCE,Egyptian,images/Egyptian/Sculpture/292659.jpg
288644,Head of a Lioness,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/288644.jpg
303605,Apis Bull,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303605.jpg
303971,Osiris,Sculpture,8th-7th century BCE,Egyptian,images/Egyptian/Sculpture/303971.jpg
292823,Ushabti belonging to Tashedkhonsu,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292823.jpg
291626,Seated Woman,Sculpture,7th century BCE,Egyptian,images/Egyptian/Sculpture/291626.jpg
291048,Temple or Palace Relief: Charioteers,Sculpture,14th century BCE,Egyptian,images/Egyptian/Sculpture/291048.jpg
303606,Isis and Horus,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303606.jpg
289315,Head of a Baboon,Sculpture,8th-7th century BCE,Egyptian,images/Egyptian/Sculpture/289315.jpg
292824,Overseer ushabti belonging to Tjanefer,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292824.jpg
303989,Rearing Snake on a Coffin,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/303989.jpg
288884,Relief Fragment: Court Officials from a Royal Procession,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/288884.jpg
290258,Temple or Palace Relief: Female Court Attendants,Sculpture,16th-14th century BCE,Egyptian,images/Egyptian/Sculpture/290258.jpg
292050,One of a Pair of Recumbent Jackals (The God Anubis),Sculpture,7th century BCE,Egyptian,images/Egyptian/Sculpture/292050.jpg
289656,Lion Head,Sculpture,8th-7th century BCE,Egyptian,images/Egyptian/Sculpture/289656.jpg
292826,Ushabti belonging to Nesyamunipet,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292826.jpg
304008,Lion-Headed Deity with Cobra Headdress,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/304008.jpg
290207,Arm of the Statue of  a Striding Man,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/290207.jpg
289015,Winged Scarab,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/289015.jpg
303639,Seated Osiris,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303639.jpg
292829,Ushabti belonging to Nesypernub,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292829.jpg
304011,Lion-Headed Deity with Atef Crown,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/304011.jpg
291843,Relief fragment from the tomb of Niankhnesut: Man holding a cow by a rope,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/291843.jpg
216256,Statuette of an Official Wearing a Long Kilt,Sculpture,2nd millennium BCE,Egyptian,images/Egyptian/Sculpture/216256.jpg
291844,Relief fragment from the tomb of Niankhnesut: Two attendants carrying meat,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/291844.jpg
292445,Head of a Man,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/292445.jpg
291307,"Head of a King possibly Nectanabo II, (sculptor's model)",Sculpture,2nd-1st century BCE,Egyptian,images/Egyptian/Sculpture/291307.jpg
183828,Hawk,Sculpture,,Egyptian,images/Egyptian/Sculpture/183828.jpg
292642,Statuette of a Striding Man,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/292642.jpg
303640,Standing Osiris,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303640.jpg
292835,Overseer ushabti belonging to Tjanefer,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292835.jpg
304061,Coiled Snake on a Coffin,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/304061.jpg
292658,Head of a Man,Sculpture,3rd millennium BCE,Egyptian,images/Egyptian/Sculpture/292658.jpg
184161,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/184161.jpg
291271,Ptolemaic Relief Carved on Two Sides: A: Head of a Man; B: Right Foot,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/291271.jpg
303676,Nefertem,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303676.jpg
292836,Ushabti belonging to Tashedkhonsu,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292836.jpg
212072,Head of a Youth,Sculpture,7th-6th century BCE,Egyptian,images/Egyptian/Sculpture/212072.jpg
292799,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292799.jpg
291742,Bust of an Unidentified Ptolemaic King,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/291742.jpg
303682,Head of Horus,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303682.jpg
292865,Ushabti belonging to Nesypernub,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292865.jpg
292870,Ushabti belonging to Amunniutnakht,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292870.jpg
292800,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292800.jpg
292129,Relief fragment with the Head of Pharoah Protected by the Hawk of Horus,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/292129.jpg
303734,Hawk (the god Horus),Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303734.jpg
292978,Ushabti belonging to Amunniutnakht,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292978.jpg
292825,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292825.jpg
292485,Head of a man possibly Nectanabo II (sculptor's model),Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/292485.jpg
303819,Cat,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303819.jpg
292433,Ushabti belonging to Amunniutnakht,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292433.jpg
292834,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292834.jpg
292573,Base and Feet of Man Holding Osiris Shrine,Sculpture,4th-1st century BCE,Egyptian,images/Egyptian/Sculpture/292573.jpg
303820,Ichneumon or Shrewmouse on a Coffin,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303820.jpg
292511,Ushabti belonging to Amunniutnakht,Sculpture,11th-10th century BCE,Egyptian,images/Egyptian/Sculpture/292511.jpg
292837,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292837.jpg
303853,Head of an Ibis,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303853.jpg
292864,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292864.jpg
303893,Seated Harpokrates,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303893.jpg
292866,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292866.jpg
303935,Head of an Ibis (Thoth),Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303935.jpg
292868,Ushabti,Sculpture,,Egyptian,images/Egyptian/Sculpture/292868.jpg
303972,Deity's Beard,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303972.jpg
293282,Ba Bird,Sculpture,,Egyptian,images/Egyptian/Sculpture/293282.jpg
303973,Anubis,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303973.jpg
293283,Upper Half of a Statuette,Sculpture,,Egyptian,images/Egyptian/Sculpture/293283.jpg
303992,Standing Osiris,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303992.jpg
304371,Standing Figure,Sculpture,,Egyptian,images/Egyptian/Sculpture/304371.jpg
303995,Standing Osiris,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/303995.jpg
288491,Mummy Cover in Human Form,Sculpture,,Egyptian,images/Egyptian/Sculpture/288491.jpg
304039,Frog,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/304039.jpg
288530,Feline Mask,Sculpture,,Egyptian,images/Egyptian/Sculpture/288530.jpg
304040,Deity's Beard,Sculpture,7th-1st century BCE,Egyptian,images/Egyptian/Sculpture/304040.jpg
288553,Human Head,Sculpture,,Egyptian,images/Egyptian/Sculpture/288553.jpg
290479,Scarab Seal,Seals,,Egyptian,images/Egyptian/Seals/290479.jpg
290491,Scarab Seal,Seals,8th-4th century BCE,Egyptian,images/Egyptian/Seals/290491.jpg
290510,Scarab Seal,Seals,,Egyptian,images/Egyptian/Seals/290510.jpg
291505,Amuletic Seal with Six Small Scarabs,Seals,16th-15th century BCE,Egyptian,images/Egyptian/Seals/291505.jpg
72434,"Egyptian Alabastron, with Two Lug Handles",Vessels,8th century BCE,Egyptian,images/Egyptian/Vessels/72434.jpg
190856,Libation Cup,Vessels,7th-4th century BCE,Egyptian,images/Egyptian/Vessels/190856.jpg
219610,Spouted Jug,Vessels,8th-4th century BCE,Egyptian,images/Egyptian/Vessels/219610.jpg
227907,So-Called Crusader's Bowl,Vessels,11th century,Egyptian,images/Egyptian/Vessels/227907.jpg
286240,Neck Amphora with Tendril Decoration,Vessels,1st-2nd century CE,Egyptian,images/Egyptian/Vessels/286240.jpg
288252,Bowl,Vessels,2nd-1st millennium BCE,Egyptian,images/Egyptian/Vessels/288252.jpg
288647,Small Round-bottomed Jar [alabastron?],Vessels,,Egyptian,images/Egyptian/Vessels/288647.jpg
288917,VESSEL WITH HEAD MISSING,Vessels,,Egyptian,images/Egyptian/Vessels/288917.jpg
289011,BOWL,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/289011.jpg
289405,Hadra Hydria (water jar),Vessels,,Egyptian,images/Egyptian/Vessels/289405.jpg
289408,Kohl Jar,Vessels,16th-15th century BCE,Egyptian,images/Egyptian/Vessels/289408.jpg
289412,BOWL,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/289412.jpg
289413,BOWL,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/289413.jpg
289434,BOWL,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/289434.jpg
289664,Bowl,Vessels,,Egyptian,images/Egyptian/Vessels/289664.jpg
291506,Red-slip Bowl,Vessels,16th-15th century BCE,Egyptian,images/Egyptian/Vessels/291506.jpg
291576,Jar,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/291576.jpg
291577,Jar,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/291577.jpg
291824,Bowl sherd with floral design,Vessels,17th-18th century,Egyptian,images/Egyptian/Vessels/291824.jpg
291873,Lusterware bowl sherd with two peacocks,Vessels,11th century,Egyptian,images/Egyptian/Vessels/291873.jpg
291968,Luster bowl fragment with inscription,Vessels,11th century,Egyptian,images/Egyptian/Vessels/291968.jpg
292190,Luster bowl sherd with peacock,Vessels,11th century,Egyptian,images/Egyptian/Vessels/292190.jpg
292254,Miniature Vase with Cover,Vessels,,Egyptian,images/Egyptian/Vessels/292254.jpg
292578,Canopic Jar of Pafhernetjer with Lid in Shape of a Baboon Head,Vessels,7th-6th century BCE,Egyptian,images/Egyptian/Vessels/292578.jpg
292681,Perfume Jar,Vessels,16th-11th century BCE,Egyptian,images/Egyptian/Vessels/292681.jpg
292714,Vase,Vessels,16th-11th century BCE,Egyptian,images/Egyptian/Vessels/292714.jpg
292715,Beaker,Vessels,3rd millennium BCE,Egyptian,images/Egyptian/Vessels/292715.jpg
292779,Small Ointment Jar,Vessels,16th-11th century BCE,Egyptian,images/Egyptian/Vessels/292779.jpg
216090,Bucket,Vessels,10th-11th century,Egyptian,images/Egyptian/Vessels/216090.jpg
216463,Censer,Vessels,11th-12th century,Egyptian,images/Egyptian/Vessels/216463.jpg
304323,Sling Bullet,Weapons and Ammunitions,3rd century BCE,Egyptian,images/Egyptian/Weapons and Ammunitions/304323.jpg
